Motif	Factor	Evidence	Curated
M00268_2.00	GG13839	PBM	N
M00268_2.00	GG17730	PBM	N
M00268_2.00	GG22770	PBM	N
M00268_2.00	GG19131	PBM	N
M00268_2.00	GG18493	PBM	N
M00268_2.00	GG22815	PBM	N
M00268_2.00	eve	PBM	N
M00268_2.00	GG23010	PBM	N
M00268_2.00	ap	PBM	N
M00268_2.00	GG23943	PBM	N
M00268_2.00	GG23425	PBM	N
M00268_2.00	GG15164	PBM	N
M00268_2.00	GG14506	PBM	N
M00268_2.00	GG10269	PBM	N
M00268_2.00	GG24732	PBM	N
M00268_2.00	GG19114	PBM	N
M00268_2.00	GG19984	PBM	N
M00268_2.00	GG20207	PBM	N
M00268_2.00	GG12502	PBM	N
M00268_2.00	GG11670	PBM	N
M00268_2.00	GG20821	PBM	N
M00268_2.00	GG19023	PBM	N
M00268_2.00	GG14495	PBM	N
M00268_2.00	GG21608	PBM	N
M00268_2.00	GG20068	PBM	N
M00268_2.00	GG19028	PBM	N
M00268_2.00	GG14462	PBM	N
M00268_2.00	GG19116	PBM	N
M00268_2.00	GG21652	PBM	N
M00268_2.00	GG12166	PBM	N
M00268_2.00	GG20822	PBM	N
M00269_2.00	GG12502	PBM	N
M00269_2.00	GG20821	PBM	N
M00269_2.00	GG13839	PBM	N
M00269_2.00	GG15164	PBM	N
M00269_2.00	GG12166	PBM	N
M00269_2.00	GG19131	PBM	N
M00269_2.00	GG21675	PBM	N
M00269_2.00	eve	PBM	N
M00269_2.00	GG20207	PBM	N
M00269_2.00	GG23425	PBM	N
M00269_2.00	GG17017	PBM	N
M00269_2.00	GG18050	PBM	N
M00269_2.00	GG18493	PBM	N
M00269_2.00	GG14462	PBM	N
M00269_2.00	GG24732	PBM	N
M00269_2.00	GG15572	PBM	N
M00269_2.00	GG14457	PBM	N
M00269_2.00	GG24714	PBM	N
M00269_2.00	GG23943	PBM	N
M00269_2.00	GG20068	PBM	N
M00269_2.00	GG19114	PBM	N
M00269_2.00	GG22644	PBM	N
M00269_2.00	GG22067	PBM	N
M00269_2.00	GG10258	PBM	N
M00269_2.00	GG14495	PBM	N
M00269_2.00	GG17730	PBM	N
M00269_2.00	GG18769	PBM	N
M00269_2.00	GG21608	PBM	N
M00269_2.00	GG21652	PBM	N
M00269_2.00	GG19023	PBM	N
M00269_2.00	GG11670	PBM	N
M00269_2.00	GG13695	PBM	N
M00269_2.00	GG19984	PBM	N
M00269_2.00	GG14506	PBM	N
M00269_2.00	GG20822	PBM	N
M00269_2.00	GG10235	PBM	N
M00269_2.00	GG19873	PBM	N
M00269_2.00	GG19116	PBM	N
M00269_2.00	GG10269	PBM	N
M00269_2.00	GG22815	PBM	N
M00269_2.00	GG23010	PBM	N
M00269_2.00	ap	PBM	N
M00269_2.00	GG19028	PBM	N
M00269_2.00	GG22770	PBM	N
M00270_2.00	GG11784	PBM	N
M00270_2.00	GG24636	PBM	N
M00270_2.00	GG19031	PBM	N
M00271_2.00	GG19031	PBM	N
M00271_2.00	GG24636	PBM	N
M00271_2.00	GG11784	PBM	N
M00272_2.00	GG24636	PBM	N
M00272_2.00	GG19031	PBM	N
M00272_2.00	GG11784	PBM	N
M00273_2.00	GG19031	PBM	N
M00273_2.00	GG24636	PBM	N
M00273_2.00	GG11784	PBM	N
M00274_2.00	GG19031	PBM	N
M00274_2.00	GG24636	PBM	N
M00274_2.00	GG11784	PBM	N
M00275_2.00	GG19031	PBM	N
M00275_2.00	GG24636	PBM	N
M00275_2.00	GG11784	PBM	N
M00276_2.00	GG17938	PBM	N
M00277_2.00	GG17938	PBM	N
M00278_2.00	GG14457	PBM	N
M00278_2.00	GG10269	PBM	N
M00278_2.00	GG19131	PBM	N
M00278_2.00	GG21675	PBM	N
M00278_2.00	GG18050	PBM	N
M00278_2.00	GG21652	PBM	N
M00278_2.00	GG20207	PBM	N
M00278_2.00	eve	PBM	N
M00278_2.00	GG17017	PBM	N
M00278_2.00	GG22067	PBM	N
M00278_2.00	GG21608	PBM	N
